created_at,edge_type,src_party,src_wing,dst_party,dst_wing,src_account,dst_account,full_text,preds_binary,preds_prob
2019-05-02 08:34:22+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,"&gt;בהזמנתו של הנשיא @PresidentRuvi נסעתי איתו לביקור ממלכתי ביוון.נאמתי בפרלמנט היווני בהזמנת הנשיא Voutsis בטקס הרשמי לזכר השואה ומעולם לא רעדתי כך. אבל כשהנשיא שלי,ריבלין,סיפר על משפחתי כשנאם בתחנת הרכבת ממנה נשלחו למותם שם יעמוד מוזיאון השואה,וזמרת שרה את ״אדיוס קרידה״,התפרקתי&gt; https://t.co/pCOcRaAxsZ",0,0.9901973
2019-05-02 08:17:35+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,"גדלתי כילדה סלוניקאית-אשכנזית.מצד אמי המשפחה הייתה בארץ ככ הרבה שנים שאת מלחה״ע ה2 סבא וסבתא שלי עברו בצבא הבריטי במצרים ואיטליה. כמי שהזהות הסלוניקאית הייתה חזקה, היה נדמה שהשואה היא רק במדינו אשכנז ומה לנו ולזה.סבי וסבתי ברחו ב 1933 והותירו מאחור למעלה מ 100 בני משפחה&gt;",0,0.94105893
2019-05-01 11:13:52+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,פניות ציבור הן אחד הדברים הכי חשובים שח״כ יכול לסייע בהם.מיום שדרכתי במשרד רה״מ לפני מיליון שנה (ככה זה מרגיש) למדתי את הג׳ונגל הביורוקרטי ואיך אפשר לעזור. תודה מעומק הלב ליועצים שלי למתמחים ולמתנדבים שבלעדיהם זה בלתי אפשרי  @MichalDor2 @yarin_keren @stuvcohen @rafih2006 נשמות💜 https://t.co/wVDJxCX6J9,0,0.99877805
2019-05-01 08:56:22+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,"@urirb אורי היקר, למרות מאות פניות שטיפלנו בהם אני זוכרת את פנייתך. מיום שדרכתי בפוליטיקה בגיל 21 לימדו אותי שפניות מהציבור זה עניין מקודש (הרבה בזכות @Shimon1992 ואיתן הבר) וכך לימדתי את הצוות שלי. תודה רבה על המילים החמות 💜",1,0.60227364
2019-05-01 08:41:08+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,@iba_ombudsman @kereneubach דדי אמא שלי דיווחה שהשיחה עם פאני בן עמי הייתה מצמררת ממש 😥,1,0.92342544
2019-05-01 08:11:48+00:00,user_mentions,Avoda,Left,Yesh Atid,Center,Ayeletnnv,idanroll,@idanroll מתוקים אמיתיים. בהצלחה 💜,0,0.9966834
2019-05-01 05:25:52+00:00,user_mentions,Avoda,Left,Blue and White,Center,Ayeletnnv,ZviHauser,@HauserTov @ZviHauser הייתה לי כזאת בעמוד הראשי של ידיעות אחרונות בהצבעת לילה במליאה. להגנתי תמונתם של ביבי ובנט חורפים הופיעה לימיני 😂 בהצלחה צביקוש ומיכאל המתוק,0,0.99396
2019-05-01 05:25:52+00:00,free_mentions,Avoda,Left,Yamin Hadash,Right,Ayeletnnv,naftalibennett,@HauserTov @ZviHauser הייתה לי כזאת בעמוד הראשי של ידיעות אחרונות בהצבעת לילה במליאה. להגנתי תמונתם של ביבי ובנט חורפים הופיעה לימיני 😂 בהצלחה צביקוש ומיכאל המתוק,0,0.99396
2019-05-01 05:25:52+00:00,free_mentions,Avoda,Left,Likud,Right,Ayeletnnv,IsraeliPM,@HauserTov @ZviHauser הייתה לי כזאת בעמוד הראשי של ידיעות אחרונות בהצבעת לילה במליאה. להגנתי תמונתם של ביבי ובנט חורפים הופיעה לימיני 😂 בהצלחה צביקוש ומיכאל המתוק,0,0.99396
2019-05-01 05:25:52+00:00,free_mentions,Avoda,Left,Likud,Right,Ayeletnnv,netanyahu,@HauserTov @ZviHauser הייתה לי כזאת בעמוד הראשי של ידיעות אחרונות בהצבעת לילה במליאה. להגנתי תמונתם של ביבי ובנט חורפים הופיעה לימיני 😂 בהצלחה צביקוש ומיכאל המתוק,0,0.99396
2019-04-30 21:07:51+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,"@israeli_falcon תודה בזוש, תודה 😘 בבקשה תזכור את זה גם על חברים וחברות אחרים במחנה שלי גם אם הסגנון קצת שונה; כולנו רוצים בעתיד טוב ובטוח לישראל. לילה טוב",0,0.99762505
2019-04-30 17:33:07+00:00,user_mentions,Avoda,Left,Culanu,Right,Ayeletnnv,azariarachel,@azariarachel @iba_ombudsman *שירתת כמובן,0,0.8785558
2019-04-30 16:57:11+00:00,user_mentions,Avoda,Left,Culanu,Right,Ayeletnnv,azariarachel,@azariarachel @iba_ombudsman תודה רחל 🙏 שירת את הציבור באהבה בנאמנות ובדרכך המיוחדת. בטוחה שעוד ניפגש🌷,0,0.9954202
2019-04-30 14:53:13+00:00,user_mentions,Avoda,Left,Culanu,Right,Ayeletnnv,Roy_Folkman,"@Roy_Folkman איש מתוק של ממש. בהצלחה רועיקי, אתה מטובי הבית.",0,0.9998522
2019-04-30 14:52:10+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,"@devorah555 דבורקוש, תודה על ההודעה האישית אתמול ועל ההודעה הפומבית כאן. תודה על התמיכה במאמץ שלי להיות גשר, סיכת ביטחון אולי בין מחנות פוליטיים. מחבקת אוהבת ותמיד כאן בשביל העוטף 💜",0,0.90888315
2019-04-30 14:50:32+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,@moshe_goldberg_ שלום משה אני תמיד שמחה לקבל ביקורת אבל עמדתי לצידו של הרצוג ללא היסוס למרות שידעתי שסיכוייו לנצח אפסיים. נתתי גיבוי מלא לשלי למרות שהלכה על ראשי. מציעה לבדוק את ההיסטוריה. מי שכיבה את האור זה מי שלא שעה לדבריי ולא היה לי נעים אפילו לרגע א,0,0.99259406
2019-04-30 13:36:41+00:00,user_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,HassonYoel,@HassonYoel 💜,0,0.7236925
2019-04-30 13:28:54+00:00,user_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,HassonYoel,@HassonYoel יואל אתה איש מעולה וחבר. חיבוק,0,0.99558735
2019-04-30 12:40:24+00:00,user_mentions,Avoda,Left,Likud,Right,Ayeletnnv,YehudahGlick,@akivanovick נשמה שכזאת @YehudahGlick וח״כים חדשים לימדו מהאיש הזה 💜,0,0.9393877
2019-04-30 12:28:16+00:00,user_mentions,Avoda,Left,Yesh Atid,Center,Ayeletnnv,KElharrar,@KElharrar את גאווה לכולנו ונושאת את התפקיד באופן מעורר השראה 💜 סומכות על @Michal_Rozin שלנו שתדאג לך שלא יהיה לך הקיץ של אביה 😂 אוהבות אותך!,0,0.99752516
2019-04-30 12:28:16+00:00,user_mentions,Avoda,Left,Meretz,Left,Ayeletnnv,Michal_Rozin,@KElharrar את גאווה לכולנו ונושאת את התפקיד באופן מעורר השראה 💜 סומכות על @Michal_Rozin שלנו שתדאג לך שלא יהיה לך הקיץ של אביה 😂 אוהבות אותך!,0,0.99752516
2019-04-30 12:19:58+00:00,user_mentions,Avoda,Left,Yamin Hadash,Right,Ayeletnnv,Ayelet__Shaked,@AnatDavidov @zviashkenazi @radio103fm @DoriaLampel @Ayelet__Shaked לא בטוח שכולם כאן יודעים שחוץ מהעבודה הראשונה שלי בקפה תמר התפקיד הציבורי הראשון היה עוזרת ספרנית של לידיה בגיל 9 😁 מהטובים שהיו לי עם מורת דרך של ממש💜,0,0.96023905
2019-04-30 12:19:58+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,Syechimovich,@AnatDavidov @zviashkenazi @radio103fm @DoriaLampel @Ayelet__Shaked לא בטוח שכולם כאן יודעים שחוץ מהעבודה הראשונה שלי בקפה תמר התפקיד הציבורי הראשון היה עוזרת ספרנית של לידיה בגיל 9 😁 מהטובים שהיו לי עם מורת דרך של ממש💜,0,0.96023905
2019-04-30 12:19:58+00:00,free_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,HavodaParty,@AnatDavidov @zviashkenazi @radio103fm @DoriaLampel @Ayelet__Shaked לא בטוח שכולם כאן יודעים שחוץ מהעבודה הראשונה שלי בקפה תמר התפקיד הציבורי הראשון היה עוזרת ספרנית של לידיה בגיל 9 😁 מהטובים שהיו לי עם מורת דרך של ממש💜,0,0.96023905
2019-04-30 12:13:22+00:00,user_mentions,Avoda,Left,Yamin Hadash,Right,Ayeletnnv,Ayelet__Shaked,@zviashkenazi @radio103fm @AnatDavidov מזל טוב ענתוש !! בתה של לידיה דוידוב הספרנית המיתולוגית של בי״ס אהבת ציון שבוגרותיו כאן הן @DoriaLampel @Ayelet__Shaked ו...אני 💜,0,0.99404836
2019-04-29 18:54:43+00:00,user_mentions,Avoda,Left,Blue and White,Center,Ayeletnnv,YoazHendel1,ראיתי שהראשון שניצל את הטיפ הזה הוא @YoazHendel1 😊 https://t.co/1KwzcgZwoG,0,0.9670251
2019-04-29 18:54:43+00:00,quoted_status,Avoda,Left,Avoda,Left,Ayeletnnv,Ayeletnnv,ראיתי שהראשון שניצל את הטיפ הזה הוא @YoazHendel1 😊 https://t.co/1KwzcgZwoG,0,0.9670251
2019-04-29 17:36:49+00:00,user_mentions,Avoda,Left,Meretz,Left,Ayeletnnv,tamarzandberg,@tamarzandberg מזל טוב תמי 🎂🎂🎂🎂🎂🎂🎂המון דברים טובים !,0,0.9478345
2019-04-29 15:44:04+00:00,user_mentions,Avoda,Left,Yesh Atid,Center,Ayeletnnv,KElharrar,@KElharrar @KnessetIL @Meravbenari @Shuli_MR @ela1949 @aliza_lavie 💜,0,0.7236925
2019-04-29 15:44:04+00:00,user_mentions,Avoda,Left,Culanu,Right,Ayeletnnv,Meravbenari,@KElharrar @KnessetIL @Meravbenari @Shuli_MR @ela1949 @aliza_lavie 💜,0,0.7236925
2019-04-29 15:44:04+00:00,user_mentions,Avoda,Left,Yamin Hadash,Right,Ayeletnnv,Shuli_MR,@KElharrar @KnessetIL @Meravbenari @Shuli_MR @ela1949 @aliza_lavie 💜,0,0.7236925
2019-04-29 15:44:04+00:00,user_mentions,Avoda,Left,Yesh Atid,Center,Ayeletnnv,aliza_lavie,@KElharrar @KnessetIL @Meravbenari @Shuli_MR @ela1949 @aliza_lavie 💜,0,0.7236925
2019-04-29 15:14:46+00:00,user_mentions,Avoda,Left,Culanu,Right,Ayeletnnv,Meravbenari,זכינו באמת.ביום האחרון לכהונתנו ב @KnessetIL לציין את יום השואה בארוע מופלא ממש שהוא הצדעה לשורדות השואה היפות המקסימות והמרגשות ביוזמתה של אל״מ מיל.רונית לב.איזה קסם כנגד הכל ! אל תשכחו אותןם לעולם. @Meravbenari @Shuli_MR ליהיא לפיד @ela1949 @aliza_lavie https://t.co/V67YTogy7t,0,0.91558677
2019-04-29 15:14:46+00:00,user_mentions,Avoda,Left,Yamin Hadash,Right,Ayeletnnv,Shuli_MR,זכינו באמת.ביום האחרון לכהונתנו ב @KnessetIL לציין את יום השואה בארוע מופלא ממש שהוא הצדעה לשורדות השואה היפות המקסימות והמרגשות ביוזמתה של אל״מ מיל.רונית לב.איזה קסם כנגד הכל ! אל תשכחו אותןם לעולם. @Meravbenari @Shuli_MR ליהיא לפיד @ela1949 @aliza_lavie https://t.co/V67YTogy7t,0,0.91558677
2019-04-29 15:14:46+00:00,user_mentions,Avoda,Left,Yesh Atid,Center,Ayeletnnv,aliza_lavie,זכינו באמת.ביום האחרון לכהונתנו ב @KnessetIL לציין את יום השואה בארוע מופלא ממש שהוא הצדעה לשורדות השואה היפות המקסימות והמרגשות ביוזמתה של אל״מ מיל.רונית לב.איזה קסם כנגד הכל ! אל תשכחו אותןם לעולם. @Meravbenari @Shuli_MR ליהיא לפיד @ela1949 @aliza_lavie https://t.co/V67YTogy7t,0,0.91558677
2019-04-29 15:14:46+00:00,free_mentions,Avoda,Left,Yesh Atid,Center,Ayeletnnv,yairlapid,זכינו באמת.ביום האחרון לכהונתנו ב @KnessetIL לציין את יום השואה בארוע מופלא ממש שהוא הצדעה לשורדות השואה היפות המקסימות והמרגשות ביוזמתה של אל״מ מיל.רונית לב.איזה קסם כנגד הכל ! אל תשכחו אותןם לעולם. @Meravbenari @Shuli_MR ליהיא לפיד @ela1949 @aliza_lavie https://t.co/V67YTogy7t,0,0.91558677
2019-04-29 14:14:43+00:00,user_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,cabel_eitan,@eyalGur @cabel_eitan לפעמים צריך תעוזה 😉,0,0.9363762
2019-04-29 13:14:38+00:00,user_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,cabel_eitan,טוב אני אמנם פותחת במלחמת עולם מול מר פרוצדורה אבל השטיח החדש משתלב נהדר.צריל היה ריענון והניגודיות מעולה @cabel_eitan https://t.co/Ee3adRWd02,0,0.9845947
2019-04-29 12:06:01+00:00,user_mentions,Avoda,Left,Likud,Right,Ayeletnnv,YehudahGlick,@liatl13 @YehudahGlick לגמרי.,0,0.7236925
2019-04-29 10:11:56+00:00,user_mentions,Avoda,Left,Blue and White,Center,Ayeletnnv,mikihaimovich1,@YanaiCohen @mikihaimovich1 @razibarcay @GLZRadio שאני חושבת שהיא אנטישמית ושל @razibarcay מותר לחשוב אחרת ממני. את הטיפ הזה לח״כים החדשים על איך כדאי לנהל אי הסכמה אני צריכה לכתוב בטור ארוך ארוך.,0,0.9452168
2019-04-29 10:10:16+00:00,user_mentions,Avoda,Left,Blue and White,Center,Ayeletnnv,mikihaimovich1,@mikihaimovich1 @razibarcay @GLZRadio בהצלחה מיקי יקרה.סומכת עליך.יש עוד כמה 😁 תתקשרי.,0,0.9951626
2019-04-29 10:05:37+00:00,user_mentions,Avoda,Left,Culanu,Right,Ayeletnnv,Meravbenari,@Meravbenari מתה על ערן,0,0.92650574
2019-04-29 08:41:03+00:00,user_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,rousso_tal,@AviBenayahu @rousso_tal איש נהדר ממש.,0,0.9848786
2019-04-29 07:25:14+00:00,user_mentions,Avoda,Left,Likud,Right,Ayeletnnv,YehudahGlick,"וטיפ אחרון לעכשיו. תהיו @YehudahGlick (לא חייבים לעלות להר הבית, כן ? 😉) באופטימיות,בחיוך הרחב ברגעים מורכבים וגם בנאמנות לעצמך עם כל המחיר הפוליטי,ובזה גם אני מבינה.עם כל המחלוקות והמריבות דרך ארץ קדמה לתורה אצלו. אז תהיו גליק.הבית זקוק לאנרגיות כאלה. והכל בהמשך ל @GLZRadio https://t.co/4pp47DcoWI",0,0.9581095
2019-04-29 07:25:14+00:00,quoted_status,Avoda,Left,Likud,Right,Ayeletnnv,YehudahGlick,"וטיפ אחרון לעכשיו. תהיו @YehudahGlick (לא חייבים לעלות להר הבית, כן ? 😉) באופטימיות,בחיוך הרחב ברגעים מורכבים וגם בנאמנות לעצמך עם כל המחיר הפוליטי,ובזה גם אני מבינה.עם כל המחלוקות והמריבות דרך ארץ קדמה לתורה אצלו. אז תהיו גליק.הבית זקוק לאנרגיות כאלה. והכל בהמשך ל @GLZRadio https://t.co/4pp47DcoWI",0,0.9581095
2019-04-29 07:25:14+00:00,free_mentions,Avoda,Left,Likud,Right,Ayeletnnv,YehudahGlick,"וטיפ אחרון לעכשיו. תהיו @YehudahGlick (לא חייבים לעלות להר הבית, כן ? 😉) באופטימיות,בחיוך הרחב ברגעים מורכבים וגם בנאמנות לעצמך עם כל המחיר הפוליטי,ובזה גם אני מבינה.עם כל המחלוקות והמריבות דרך ארץ קדמה לתורה אצלו. אז תהיו גליק.הבית זקוק לאנרגיות כאלה. והכל בהמשך ל @GLZRadio https://t.co/4pp47DcoWI",0,0.9581095
2019-04-29 07:02:08+00:00,user_mentions,Avoda,Left,Avoda,Left,Ayeletnnv,cabel_eitan,טיפ 2: בכנסת יש המון יציאות קסומות לירוק ירוק או למרפסות. תקחו יד ביד את אחד הסדרנים המקסימים ותבקשו יפה שיראו לכם. ליד אולם נגב יש מעבר רדו גרם מדרגות אחד ושם יש דלת ל״תבלינים לתה של @cabel_eitan) תכלס לאיש היה דירת גן 😁,0,0.82448983
2019-04-29 06:57:40+00:00,user_mentions,Avoda,Left,Likud,Right,Ayeletnnv,YehudahGlick,טוב אז לא היו הטיפים ב @glz אבל @YehudahGlick ריגשת אותי עד כדי צמרמורת....ואני שמחה שנהיינו חברים. בשרשור להלן כמה טיפים שלא ינתנו היום (כאלה שגם @YuliEdelstein יסכים איתם): https://t.co/u2HnmS1MDL,1,0.67489016
2019-04-29 06:57:40+00:00,user_mentions,Avoda,Left,Likud,Right,Ayeletnnv,YuliEdelstein,טוב אז לא היו הטיפים ב @glz אבל @YehudahGlick ריגשת אותי עד כדי צמרמורת....ואני שמחה שנהיינו חברים. בשרשור להלן כמה טיפים שלא ינתנו היום (כאלה שגם @YuliEdelstein יסכים איתם): https://t.co/u2HnmS1MDL,1,0.67489016
2019-04-29 06:57:40+00:00,quoted_status,Avoda,Left,Avoda,Left,Ayeletnnv,Ayeletnnv,טוב אז לא היו הטיפים ב @glz אבל @YehudahGlick ריגשת אותי עד כדי צמרמורת....ואני שמחה שנהיינו חברים. בשרשור להלן כמה טיפים שלא ינתנו היום (כאלה שגם @YuliEdelstein יסכים איתם): https://t.co/u2HnmS1MDL,1,0.67489016
